아이디,국가별,성별,연령별,문1. 주요 방한 목적,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1순위,문3-1. 고려한 관광활동_1순위,문3-2. 고려한 관광인프라_1순위,"문10. 1인 1일 지출경비(영향치 결측, 61일 이상 결측, 국제교통비 제외)",문9-3. 총 체재기간_61일 이상 결측,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역,총 국내 지출경비,총 식비_비율,총 국내 교통비_비율,총 체험/활동비_비율,총 뷰티/의료비_비율,총 여행 서비스비_비율,숙박비_비율,쇼핑비_비율,기타 비용_비율
16499.0,2.0,2.0,2.0,1,2.0,8.0,12.0,6.0,130.9,4.0,1. 호텔,친구형,1,서울,523.6,0.2597402597402597,0.06493506493506493,0.0,0.12987012987012986,0.0,0.2597402597402597,0.2597402597402597,0.025974025974025972
16500.0,5.0,1.0,2.0,1,2.0,2.0,3.0,3.0,80.33,5.0,1. 호텔,가족형,1,서울,401.63,0.31745636531135624,0.03174563653113562,0.0,0.0,0.0,0.47618454796703436,0.15872818265567812,0.015885267534795706
16501.0,2.0,2.0,2.0,1,1.0,8.0,1.0,6.0,265.2,4.0,1. 호텔,친구형,1,서울,1060.8000000000002,0.1282051282051282,0.019230769230769225,0.0,0.1282051282051282,0.3846153846153845,0.0,0.3205128205128205,0.019230769230769225
16503.0,5.0,2.0,2.0,1,1.0,7.0,12.0,4.0,200.02,4.0,1. 호텔,가족형,1,서울,800.07,0.3984026397690202,0.039846513430074865,0.0,0.0,0.0,0.3984026397690202,0.15936105590760807,0.003987151124276626
16505.0,2.0,2.0,2.0,1,2.0,7.0,12.0,4.0,213.07,3.0,1. 호텔,친구형,1,서울,639.1999999999999,0.053191489361702135,0.06382978723404256,0.0,0.4255319148936171,0.0,0.10638297872340427,0.3191489361702128,0.03191489361702128
16507.0,15.0,2.0,5.0,1,2.0,2.0,4.0,9.0,110.73,10.0,1. 호텔,친구형,1,서울,1107.3,0.26666666666666666,0.03333333333333333,0.03333333333333333,0.0,0.0,0.4,0.26666666666666666,0.0
16508.0,1.0,1.0,5.0,1,4.0,8.0,2.0,9.0,61.16,25.0,7. 친척 또는 친구 집,혼자형,1,충남,1529.0,0.539568345323741,0.17985611510791366,0.0,0.0,0.0,0.0,0.2697841726618705,0.01079136690647482
16511.0,2.0,1.0,5.0,1,1.0,8.0,11.0,4.0,255.0,4.0,1. 호텔,친구형,1,서울,1020.0000000000001,0.19999999999999998,0.13333333333333333,0.02666666666666666,0.0,0.5266666666666666,0.0,0.09333333333333332,0.019999999999999997
16514.0,10.0,1.0,2.0,1,1.0,1.0,10.0,8.0,180.68,7.0,1. 호텔,가족형,1,서울,1264.7800000000002,0.19455557488258823,0.023347934028052308,0.003890004585777763,0.0,0.0,0.38910324325179074,0.38910324325179074,0.0
16515.0,1.0,2.0,2.0,1,1.0,1.0,2.0,6.0,739.92,8.0,7. 친척 또는 친구 집,혼자형,1,서울,5919.38,0.046457568191263274,0.023228784095631637,0.0,0.4645756819126327,0.0,0.0,0.4645756819126327,0.0011622838878396049
16516.0,2.0,1.0,5.0,1,3.0,2.0,1.0,5.0,264.07,3.0,1. 호텔,가족형,1,부산,792.2,0.21459227467811157,0.012875536480686693,0.0,0.0,0.0,0.2575107296137339,0.2575107296137339,0.2575107296137339
16519.0,4.0,2.0,5.0,1,1.0,8.0,4.0,3.0,283.33,12.0,1. 호텔,친구형,3,서울,3400.0,0.14705882352941177,0.029411764705882353,0.029411764705882353,0.0,0.04411764705882353,0.29411764705882354,0.4411764705882353,0.014705882352941176
16523.0,10.0,1.0,2.0,1,1.0,1.0,13.0,3.0,530.27,6.0,1. 호텔,혼자형,1,서울,3181.65,0.16241258466518946,0.016243144280483398,0.0,0.0,0.0,0.5800449452328195,0.2320179780931278,0.009281347728379928
16524.0,13.0,1.0,2.0,1,1.0,1.0,4.0,5.0,76.88,8.0,4. 게스트하우스/호스텔,친구형,3,서울,615.0400000000001,0.3264828303850156,0.20556386576482827,0.09674167533818938,0.0,0.0,0.1934670915712799,0.1571930280957336,0.020551508844953173
16525.0,10.0,1.0,1.0,1,4.0,3.0,2.0,5.0,106.24,7.0,7. 친척 또는 친구 집,가족형,2,서울,743.71,0.5999919323392182,0.2500033615253257,0.09999865538986971,0.0,0.0,0.0,0.05000605074558631,0.0
16530.0,5.0,2.0,2.0,1,1.0,1.0,2.0,5.0,210.38,4.0,1. 호텔,친구형,1,서울,841.5,0.22727272727272727,0.015151515151515152,0.0,0.0,0.0,0.30303030303030304,0.45454545454545453,0.0
16531.0,1.0,2.0,5.0,1,4.0,8.0,2.0,5.0,963.88,3.0,5. 민박/펜션,혼자형,1,서울,2891.63,0.019020414091706062,0.009510207045853031,0.0,0.0,0.0,0.019020414091706062,0.9510207045853031,0.0014282601854317461
16532.0,2.0,2.0,2.0,1,2.0,7.0,16.0,2.0,127.26,7.0,1. 호텔,친구형,2,서울,890.8,0.22900763358778628,0.13740458015267176,0.0,0.0,0.0,0.3816793893129771,0.22900763358778628,0.022900763358778626
16533.0,5.0,2.0,3.0,1,2.0,2.0,2.0,4.0,219.3,5.0,1. 호텔,친구형,1,서울,1096.5,0.23255813953488372,0.06976744186046512,0.0,0.0,0.0,0.11627906976744186,0.5813953488372093,0.0
16534.0,1.0,1.0,4.0,1,3.0,5.0,11.0,1.0,175.8,28.0,1. 호텔,혼자형,3,강원,4922.5,0.27932960893854747,0.13966480446927373,0.0,0.0,0.0,0.27932960893854747,0.0,0.3016759776536313
16537.0,1.0,2.0,5.0,1,2.0,4.0,2.0,6.0,36.81,31.0,7. 친척 또는 친구 집,혼자형,2,충북,1141.25,0.3614457831325301,0.12048192771084337,0.0,0.0,0.0,0.0,0.4819277108433735,0.03614457831325301
16538.0,2.0,2.0,6.0,1,4.0,2.0,1.0,4.0,147.33,3.0,1. 호텔,친구형,1,서울,442.0,0.27692307692307694,0.07692307692307693,0.0,0.0,0.0,0.3384615384615384,0.3076923076923077,0.0
16539.0,6.0,2.0,2.0,1,1.0,7.0,7.0,6.0,67.99,7.0,1. 호텔+4. 게스트하우스/호스텔,친구형,2,서울,475.95,0.2634730538922156,0.18562874251497005,0.14970059880239522,0.0,0.0,0.2215568862275449,0.17964071856287425,0.0
16540.0,4.0,1.0,2.0,1,1.0,1.0,4.0,4.0,162.86,7.0,1. 호텔,가족형,2,대구,1140.0,0.17543859649122806,0.12280701754385964,0.17543859649122806,0.0,0.0,0.43859649122807015,0.08771929824561403,0.0
16542.0,2.0,1.0,5.0,1,4.0,2.0,10.0,4.0,183.6,2.0,1. 호텔,혼자형,1,서울,367.2,0.1111111111111111,0.3703703703703704,0.0,0.0,0.0,0.46296296296296297,0.05555555555555555,0.0
16544.0,4.0,2.0,3.0,1,4.0,2.0,2.0,5.0,259.91,11.0,5. 민박/펜션,단체형,1,서울,2859.0000000000005,0.11492479888072751,0.032479888072752705,0.00015040223854494576,0.0,0.0,0.14990206365862188,0.6995452955578872,0.002997551591465547
16547.0,6.0,1.0,4.0,1,1.0,7.0,4.0,3.0,1.24,5.0,1. 호텔,복합형(가족+친구),1,부산,325.58,0.0199950856932244,0.0,0.0,0.0,0.6399963142699183,0.0,0.34000860003685734,0.0
16548.0,2.0,2.0,5.0,1,1.0,7.0,2.0,6.0,255.68,4.0,1. 호텔,친구형,1,서울,1022.7199999999999,0.13297872340425532,0.0199468085106383,0.0199468085106383,0.0,0.5319148936170213,0.0,0.26595744680851063,0.029255319148936174
16550.0,2.0,2.0,4.0,1,4.0,2.0,2.0,5.0,183.6,3.0,1. 호텔,친구형,1,서울,550.8,0.1851851851851852,0.09876543209876544,0.01234567901234568,0.0,0.0,0.33333333333333337,0.3703703703703704,0.0
16551.0,4.0,1.0,2.0,1,3.0,2.0,11.0,3.0,40.93,27.0,1. 호텔+7. 친척 또는 친구 집,가족형,2,경기,1105.0,0.27149321266968324,0.0,0.27149321266968324,0.0,0.0,0.1493212669683258,0.27149321266968324,0.03619909502262444
16554.0,2.0,1.0,2.0,1,1.0,6.0,10.0,4.0,107.67,3.0,1. 호텔,친구형,1,서울,323.0,0.42105263157894735,0.04842105263157895,0.008421052631578947,0.0,0.0,0.3368421052631579,0.1473684210526316,0.037894736842105266
16558.0,10.0,1.0,3.0,1,4.0,2.0,1.0,3.0,255.6,8.0,1. 호텔,가족형,1,서울,2044.8100000000002,0.36101153652417584,0.007218274558516438,0.0,0.0,0.0,0.2527080755669231,0.36101153652417584,0.018050576826208788
16562.0,14.0,2.0,2.0,1,4.0,2.0,1.0,10.0,73.84,15.0,1. 호텔,혼자형,3,서울,1107.6699999999998,0.3320032139536144,0.07370426209972285,0.0,0.0,0.13280128558144574,0.4316086921194941,0.0,0.02988254624572301
16564.0,14.0,1.0,2.0,1,2.0,3.0,2.0,6.0,108.12,15.0,1. 호텔,가족형,3,서울,1621.8,0.4535084474041189,0.07936860278702676,0.022678505364409917,0.0,0.0,0.40815760266370704,0.022678505364409917,0.013608336416327537
16566.0,4.0,2.0,3.0,1,1.0,1.0,4.0,4.0,169.0,5.0,1. 호텔+4. 게스트하우스/호스텔,가족형,2,서울,845.0,0.17751479289940827,0.34911242603550297,0.0,0.0,0.0,0.11834319526627218,0.35502958579881655,0.0
16568.0,2.0,2.0,3.0,1,1.0,7.0,3.0,4.0,330.59,3.0,1. 호텔,친구형,1,서울,991.7800000000001,0.2056907781967775,0.041138155639355495,0.0,0.020569077819677747,0.5142269454919437,0.0,0.2056907781967775,0.012684264655467946
16569.0,2.0,2.0,4.0,1,1.0,10.0,2.0,6.0,147.63,3.0,1. 호텔,가족형,1,서울,442.88,0.2303106936416185,0.06141618497109826,0.0004515895953757226,0.0,0.0,0.2303106936416185,0.460621387283237,0.016889450867052024
16570.0,2.0,2.0,4.0,1,4.0,7.0,2.0,10.0,233.75,4.0,1. 호텔,가족형,2,서울,935.0,0.07272727272727272,0.05090909090909091,0.12727272727272726,0.0,0.6545454545454545,0.0,0.07272727272727272,0.021818181818181816
16577.0,2.0,1.0,4.0,1,1.0,1.0,4.0,4.0,326.63,3.0,1. 호텔,가족형,1,서울,979.88,0.1040943789035392,0.03469812630117974,0.0034698126301179735,0.0,0.5725190839694656,0.0,0.2775850104094379,0.0076335877862595426
16579.0,2.0,2.0,5.0,1,3.0,7.0,8.0,10.0,367.88,3.0,1. 호텔,친구형,1,서울,1103.64,0.12322858903265556,0.01417128773875539,0.03080714725816389,0.0,0.5668515095502156,0.0,0.24645717806531112,0.018484288354898334
16581.0,3.0,2.0,3.0,1,1.0,6.0,1.0,5.0,218.32,4.0,1. 호텔,친구형,2,대구,873.2699999999999,0.0,0.0,0.0,0.0,0.8422939068100359,0.0,0.12544802867383514,0.03225806451612904
16582.0,9.0,2.0,2.0,1,1.0,7.0,5.0,4.0,324.4,5.0,1. 호텔,가족형,3,서울,1622.0,0.018495684340320593,0.0,0.0,0.0,0.6886559802712701,0.0,0.27743526510480887,0.015413070283600493
16583.0,3.0,2.0,4.0,1,1.0,10.0,3.0,3.0,179.66,5.0,1. 호텔,가족형,2,부산,898.3100000000001,0.03484320557491289,0.0,0.03484320557491289,0.04181184668989547,0.7491289198606271,0.0,0.13937282229965156,0.0
16587.0,3.0,2.0,5.0,1,1.0,1.0,3.0,5.0,262.14,4.0,1. 호텔,가족형,2,대구,1048.55,0.03582089552238806,0.0,0.0,0.03582089552238806,0.701492537313433,0.0,0.17910447761194032,0.04776119402985075
16589.0,3.0,1.0,2.0,1,1.0,4.0,3.0,4.0,217.54,4.0,1. 호텔,친구형,1,부산,870.1400000000001,0.0539568345323741,0.0,0.0,0.0,0.8273381294964028,0.0,0.08992805755395683,0.02877697841726618
16591.0,3.0,2.0,2.0,1,1.0,6.0,6.0,5.0,121.29,4.0,2. 모텔/여관,친구형,2,경북,485.15,0.22580645161290322,0.1806451612903226,0.16774193548387098,0.07741935483870968,0.0,0.14838709677419354,0.16129032258064516,0.03870967741935484
16592.0,3.0,2.0,2.0,1,1.0,6.0,3.0,3.0,236.32,4.0,1. 호텔,단체형,1,부산,945.26,0.056291390728476824,0.0,0.0,0.039735099337748346,0.7781456953642385,0.0,0.09933774834437087,0.026490066225165563
16594.0,3.0,2.0,2.0,1,1.0,1.0,3.0,3.0,232.4,4.0,1. 호텔,친구형,2,대구,929.61,0.05387205387205387,0.0,0.0,0.04040404040404041,0.7912457912457913,0.0,0.09427609427609428,0.020202020202020204
16595.0,3.0,2.0,2.0,1,1.0,6.0,13.0,4.0,134.59,5.0,1. 호텔,단체형,1,부산,672.9499999999999,0.0,0.0,0.0,0.0,0.8604651162790697,0.0,0.13953488372093026,0.0
16596.0,3.0,1.0,2.0,1,1.0,1.0,3.0,5.0,189.68,5.0,1. 호텔,단체형,1,부산,948.3899999999999,0.019801980198019806,0.0,0.0,0.0,0.6171617161716172,0.0,0.3630363036303631,0.0
16597.0,3.0,2.0,2.0,1,1.0,7.0,7.0,5.0,59.99,6.0,4. 게스트하우스/호스텔,친구형,2,부산,359.95000000000005,0.4608695652173913,0.043478260869565216,0.0608695652173913,0.0,0.0,0.2608695652173913,0.17391304347826086,0.0
16599.0,3.0,2.0,2.0,1,1.0,6.0,10.0,2.0,137.72,5.0,1. 호텔,단체형,2,부산,688.6,0.0,0.0,0.0,0.0,0.8181818181818181,0.0,0.18181818181818182,0.0
16600.0,3.0,2.0,3.0,1,2.0,2.0,4.0,1.0,230.37,5.0,1. 호텔,복합형(가족+친구),2,부산,1151.84,0.027173913043478264,0.0,0.0,0.0,0.5108695652173912,0.0,0.4619565217391305,0.0
16601.0,3.0,2.0,5.0,1,2.0,4.0,4.0,4.0,217.53,4.0,1. 호텔,단체형,1,부산,870.1300000000001,0.017089400434417843,0.0,0.0,0.0,0.3846206888625837,0.0,0.5982899107029984,0.0
16602.0,3.0,2.0,2.0,1,2.0,3.0,12.0,3.0,143.98,5.0,1. 호텔,직장형,2,부산,719.9,0.0,0.0,0.0,0.0,0.782608695652174,0.04347826086956522,0.1739130434782609,0.0
16603.0,3.0,1.0,4.0,1,1.0,8.0,6.0,4.0,170.27,5.0,1. 호텔,단체형,2,부산,851.3599999999999,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.2941176470588236,0.0
16604.0,3.0,1.0,5.0,1,1.0,4.0,6.0,3.0,182.17,5.0,1. 호텔,단체형,1,부산,910.8299999999999,0.013745704467353953,0.0,0.0,0.0,0.6769759450171822,0.0,0.30927835051546393,0.0
16605.0,3.0,2.0,2.0,1,1.0,7.0,6.0,3.0,59.38,7.0,4. 게스트하우스/호스텔,친구형,3,서울,415.65999999999997,0.3388586825771063,0.3012077178463167,0.0,0.0,0.0,0.2033152095462638,0.13554347303084252,0.021074916999470724
16606.0,3.0,2.0,3.0,1,2.0,6.0,3.0,2.0,144.76,4.0,1. 호텔,직장형,1,부산,579.05,0.0,0.0,0.0,0.0,0.7297297297297297,0.0,0.2702702702702703,0.0
16610.0,3.0,2.0,4.0,1,1.0,1.0,2.0,1.0,187.8,5.0,1. 호텔,복합형(가족+친구),1,부산,939.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
16612.0,3.0,2.0,2.0,1,1.0,4.0,2.0,1.0,133.87,4.0,1. 호텔,친구형,2,울산,535.47,0.23611033297850487,0.0,0.0,0.0,0.0,0.20834033652678954,0.5555493304947056,0.0
16613.0,2.0,2.0,2.0,1,2.0,2.0,4.0,1.0,100.3,4.0,1. 호텔,친구형,1,부산,401.2,0.20338983050847456,0.03389830508474576,0.0,0.0,0.0,0.2542372881355932,0.5084745762711864,0.0
16615.0,2.0,2.0,3.0,1,3.0,5.0,2.0,3.0,124.95,4.0,1. 호텔,가족형,1,부산,499.8,0.27210884353741494,0.013605442176870748,0.0,0.0,0.0,0.23809523809523808,0.47619047619047616,0.0
16619.0,8.0,1.0,2.0,1,1.0,7.0,3.0,5.0,54.11,7.0,4. 게스트하우스/호스텔,친구형,4,서울,378.75,0.3977293729372937,0.22727392739273927,0.0,0.0,0.1533993399339934,0.19886468646864686,0.0,0.022732673267326732
16620.0,2.0,2.0,2.0,1,1.0,7.0,3.0,4.0,73.53,4.0,1. 호텔,친구형,1,부산,294.1,0.3468208092485549,0.0,0.017341040462427744,0.0,0.0,0.40462427745664736,0.23121387283236994,0.0
16624.0,2.0,2.0,4.0,1,3.0,2.0,2.0,5.0,108.8,4.0,1. 호텔,복합형(가족+친구),1,부산,435.2,0.15625,0.0234375,0.0,0.0,0.0,0.3515625,0.46875,0.0
16628.0,2.0,2.0,2.0,1,1.0,1.0,10.0,3.0,102.0,4.0,1. 호텔,친구형,1,부산,408.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0
16632.0,13.0,2.0,3.0,1,1.0,1.0,3.0,5.0,89.24,3.0,2. 모텔/여관,친구형,1,부산,267.74,0.5,0.08332710838873533,0.0,0.0,0.0,0.41667289161126464,0.0,0.0
16633.0,9.0,2.0,3.0,1,2.0,9.0,1.0,5.0,1559.48,5.0,1. 호텔,친구형,2,부산,7797.38,0.0005219702002467496,0.04539986508288681,0.22699932541443407,0.0,0.0,0.0006809979762433022,0.726397841326189,0.0
16634.0,6.0,2.0,3.0,1,1.0,1.0,3.0,5.0,67.03,5.0,1. 호텔,가족형,1,부산,335.17,0.2958498672315541,0.03699615120685026,0.0295969209654802,0.0,0.0,0.4068084852462929,0.22188740042366562,0.008861174926156876
16636.0,6.0,1.0,2.0,1,1.0,1.0,3.0,5.0,114.34,4.0,1. 호텔,친구형,1,부산,457.38,0.05691110236564782,0.0,0.0,0.0,0.0,0.373977873977874,0.5691110236564783,0.0
16637.0,6.0,2.0,5.0,1,1.0,4.0,3.0,4.0,108.58,5.0,1. 호텔,단체형,3,경남,542.9100000000001,0.0,0.0,0.0,0.0,0.6575307141146782,0.0,0.34246928588532166,0.0
16638.0,6.0,1.0,5.0,1,1.0,1.0,6.0,9.0,84.28,7.0,1. 호텔,가족형,2,서울,589.95,0.20289855072463767,0.22222222222222218,0.04347826086956521,0.0,0.0,0.1932367149758454,0.3381642512077294,0.0
16639.0,6.0,2.0,5.0,1,1.0,1.0,4.0,4.0,118.99,5.0,1. 호텔,직장형,2,경남,594.96,0.024993276858948497,0.0,0.0,0.0,0.6000067231410515,0.0,0.375,0.0
16642.0,3.0,2.0,2.0,1,1.0,7.0,4.0,3.0,43.37,7.0,4. 게스트하우스/호스텔,친구형,2,서울,303.61,0.3917525773195876,0.32989690721649484,0.0,0.0,0.0,0.24742268041237114,0.0,0.030927835051546393
16645.0,3.0,2.0,5.0,1,1.0,1.0,3.0,3.0,175.28,5.0,1. 호텔,단체형,3,부산,876.3999999999999,0.01785714285714286,0.0,0.0,0.0,0.6964285714285714,0.0,0.28571428571428575,0.0
16647.0,9.0,1.0,3.0,1,1.0,1.0,4.0,4.0,47.81,7.0,1. 호텔+7. 친척 또는 친구 집,친구형,2,경남,334.68,0.5555455957929963,0.11112107087367036,0.0,0.0,0.0,0.22221226245966297,0.11112107087367036,0.0
16649.0,6.0,2.0,4.0,1,1.0,1.0,3.0,4.0,175.56,5.0,1. 호텔,단체형,1,부산,877.8,0.009740259740259742,0.0,0.0,0.0,0.5357142857142857,0.0,0.4545454545454546,0.0
16654.0,9.0,2.0,2.0,1,2.0,2.0,1.0,1.0,117.33,6.0,8. 기타,복합형(가족+친구),2,서울,704.0000000000001,0.24999999999999997,0.24999999999999997,0.175,0.0,0.0,0.24999999999999997,0.049999999999999996,0.024999999999999998
16656.0,9.0,2.0,2.0,1,2.0,2.0,5.0,6.0,161.22,5.0,1. 호텔,친구형,3,서울,806.08,0.17467248908296945,0.06550218340611354,0.06550218340611354,0.0,0.02183406113537118,0.32751091703056767,0.32751091703056767,0.017467248908296942
16661.0,9.0,1.0,3.0,1,1.0,8.0,1.0,2.0,252.74,5.0,1. 호텔,친구형,2,서울,1263.68,0.1392757660167131,0.023676880222841225,0.027855153203342618,0.0,0.4456824512534819,0.0,0.3481894150417827,0.01532033426183844
16663.0,13.0,2.0,2.0,1,1.0,1.0,12.0,3.0,93.09,11.0,1. 호텔,단체형,3,서울,1024.0,0.0625,0.0,0.0,0.0,0.3125,0.0,0.625,0.0
16665.0,13.0,2.0,2.0,1,3.0,2.0,1.0,6.0,78.72,10.0,8. 기타,친구형,1,서울,787.2,0.21951219512195122,0.04065040650406504,0.008130081300813007,0.0,0.0,0.2926829268292683,0.4065040650406504,0.03252032520325203
16666.0,13.0,2.0,5.0,1,1.0,3.0,5.0,5.0,133.03,7.0,1. 호텔,단체형,3,서울,931.1999999999999,0.0,0.0,0.0,0.0,0.563573883161512,0.0,0.4123711340206186,0.024054982817869417
16668.0,7.0,1.0,3.0,1,1.0,7.0,2.0,3.0,120.98,6.0,1. 호텔,직장형,2,서울,725.86,0.10000551070454358,0.0,0.0,0.0,0.7499931116193205,0.0,0.10000551070454358,0.04999586697159231
16669.0,8.0,2.0,4.0,1,3.0,7.0,3.0,3.0,156.17,8.0,1. 호텔,혼자형,2,서울,1249.3799999999999,0.2999967984120124,0.0299508556243897,0.011845875554274922,0.0,0.0,0.30456706526437116,0.33840785029374576,0.0152315548512062
16670.0,13.0,2.0,2.0,1,1.0,7.0,7.0,6.0,302.83,6.0,1. 호텔,친구형,1,서울,1817.0,0.1926252063841497,0.1100715465052284,0.12383048981838195,0.0,0.0,0.13483764446890478,0.43863511282333517,0.0
16672.0,7.0,1.0,3.0,1,2.0,6.0,4.0,3.0,145.17,6.0,1. 호텔,직장형,1,서울,871.03,0.12500143508260336,0.0,0.0,0.0,0.7083338116942012,0.0,0.16666475322319552,0.0
16674.0,7.0,1.0,3.0,1,1.0,6.0,2.0,8.0,203.24,5.0,1. 호텔,직장형,1,서울,1016.1899999999999,0.14285714285714285,0.0,0.0,0.0,0.4642832541158642,0.0,0.25000246016985017,0.14285714285714285
16675.0,7.0,1.0,2.0,1,1.0,1.0,2.0,4.0,217.76,5.0,1. 호텔,직장형,2,서울,1088.79,0.13334068093939144,0.0,0.0,0.0,0.4999954077462137,0.0,0.23333241488257608,0.1333314964318188
16676.0,1.0,2.0,1.0,1,4.0,5.0,5.0,4.0,92.66,6.0,5. 민박/펜션,혼자형,1,서울,555.96,0.14742067774660045,0.02948053816821354,0.0,0.19656090366213397,0.0,0.09828045183106698,0.49140225915533486,0.03685516943665011
16677.0,7.0,1.0,2.0,1,3.0,6.0,2.0,8.0,290.34,5.0,1. 호텔,직장형,2,서울,1451.7099999999998,0.17500051663210972,0.0,0.0,0.0,0.37499913894648385,0.0,0.2999979334715612,0.15000241094984537
16679.0,8.0,2.0,2.0,1,3.0,7.0,7.0,3.0,415.3,4.0,1. 호텔,가족형,3,서울,1661.18,0.0,0.0,0.0,0.0,0.6744723630190588,0.0,0.3181473410467258,0.007380295934215437
16691.0,16.0,2.0,3.0,1,1.0,1.0,4.0,5.0,125.94,12.0,1. 호텔,가족형,3,서울,1511.3300000000002,0.24096656587244344,0.08433631304877161,0.02008164993747229,0.0,0.04016329987494458,0.4015999153063858,0.20080326599749887,0.012048989962483376
16694.0,18.0,1.0,2.0,1,1.0,1.0,7.0,2.0,197.84,12.0,1. 호텔,혼자형,2,서울,2374.14,0.26548560741995,0.06637350788074839,0.08849520247331666,0.0,0.03539808098932667,0.3097332086566083,0.22123800618329165,0.013276386396758405
16695.0,19.0,2.0,2.0,1,1.0,1.0,5.0,3.0,96.46,33.0,3. 콘도미니엄/리조트,친구형,3,서울,3183.0199999999995,0.2640259878982853,0.09405847277114188,0.006600649697457133,0.0,0.0,0.3960389818474279,0.21452268600260135,0.024753221783086508
16696.0,1.0,2.0,3.0,1,1.0,11.0,1.0,6.0,64.75,6.0,1. 호텔,혼자형,1,서울,388.49,0.3516178022600324,0.03516178022600324,0.005637210739015161,0.0,0.0,0.5274267033900486,0.05274267033900486,0.027413833045895647
16698.0,7.0,1.0,2.0,1,1.0,5.0,2.0,3.0,145.17,5.0,1. 호텔,직장형,3,서울,725.86,0.20001102140908716,0.0,0.0,0.0,0.6999834678863693,0.0,0.10000551070454358,0.0
16699.0,10.0,2.0,3.0,1,2.0,2.0,5.0,3.0,222.66,7.0,8. 기타,혼자형,1,서울,1558.6000000000001,0.3975683305530604,0.023386372385474145,0.04677274477094829,0.0,0.0,0.3741819581675863,0.14031823431284485,0.017772359810085972
16700.0,10.0,1.0,2.0,1,4.0,2.0,2.0,4.0,193.19,10.0,1. 호텔,가족형,3,서울,1931.8500000000001,0.18867924528301885,0.13207547169811318,0.018867924528301886,0.0,0.03773584905660377,0.22641509433962262,0.3773584905660377,0.018867924528301886
16701.0,10.0,2.0,5.0,1,1.0,1.0,4.0,6.0,129.4,8.0,1. 호텔,가족형,1,서울,1035.1799999999998,0.3169014084507043,0.03521126760563381,0.04225352112676057,0.0,0.0,0.4225352112676057,0.17605633802816903,0.007042253521126762
16702.0,18.0,1.0,3.0,1,1.0,1.0,4.0,6.0,77.94,31.0,1. 호텔+7. 친척 또는 친구 집,친구형,2,서울,2416.16,0.47825889013972583,0.08695616184358652,0.06521919078206741,0.0,0.0,0.26086848553075953,0.08695616184358652,0.021741109860274156
16704.0,15.0,2.0,2.0,1,2.0,2.0,2.0,2.0,149.54,7.0,1. 호텔+8. 기타,복합형(가족+친구),2,서울,1046.7900000000002,0.22658794982756805,0.17975907297547739,0.060422816419721234,0.07552613227103812,0.0,0.22658794982756805,0.22658794982756805,0.004528128851058951
16705.0,19.0,2.0,2.0,1,1.0,1.0,9.0,6.0,91.66,4.0,1. 호텔,친구형,1,서울,366.63,0.21490330851266948,0.025775304803207593,0.0,0.0,0.0,0.2865286528652865,0.42980661702533896,0.04298611679349753
16706.0,1.0,2.0,4.0,1,4.0,7.0,13.0,10.0,662.51,4.0,1. 호텔,혼자형,1,서울,2650.04,0.07731958762886598,0.010309278350515464,0.0,0.26288659793814434,0.0,0.1288659793814433,0.5154639175257733,0.005154639175257732
16707.0,18.0,1.0,6.0,1,2.0,2.0,5.0,6.0,114.5,5.0,1. 호텔,가족형,1,서울,572.53,0.3669851361500708,0.04586659214364313,0.0,0.0,0.0,0.5871482717062863,0.0,0.0
16712.0,19.0,2.0,2.0,1,1.0,8.0,4.0,5.0,116.87,8.0,1. 호텔,혼자형,1,서울,934.9799999999999,0.3370767289139875,0.03371195105777664,0.03371195105777664,0.0,0.0,0.39324905345568895,0.16853836445699377,0.03371195105777664
16713.0,1.0,1.0,2.0,1,4.0,3.0,7.0,10.0,187.19,31.0,8. 기타,혼자형,1,서울,5802.77,0.07062144458594774,0.07062144458594774,0.0070621444585947735,0.0,0.0,0.14124288917189548,0.11770240764324623,0.592749669554368
16716.0,16.0,2.0,4.0,1,3.0,2.0,8.0,3.0,177.75,14.0,1. 호텔,혼자형,1,서울,2488.51,0.24390096885284768,0.04878421223945252,0.04878019377056953,0.0,0.0,0.48780193770569535,0.1463405813117086,0.02439210611972626
16717.0,16.0,2.0,1.0,1,1.0,8.0,10.0,2.0,165.18,14.0,1. 호텔,가족형,1,서울,2312.5000000000005,0.3149578378378378,0.026248648648648645,0.03937297297297297,0.0,0.0,0.5249297297297296,0.07874162162162161,0.015749189189189185
16719.0,8.0,2.0,3.0,1,1.0,1.0,3.0,5.0,133.12,7.0,1. 호텔,가족형,2,서울,931.85,0.22686054622525084,0.034029081933787626,0.11343027311262542,0.0,0.0,0.4537210924505017,0.15880238235767558,0.013156623920158823
16721.0,7.0,1.0,2.0,1,1.0,1.0,2.0,4.0,174.2,5.0,1. 호텔,직장형,2,서울,871.0400000000001,0.16667432035268184,0.0,0.0,0.0,0.45832567964731813,0.0,0.24999999999999997,0.12499999999999999
