아이디,국가별,성별,연령별,문1. 주요 방한 목적,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1순위,문3-1. 고려한 관광활동_1순위,문3-2. 고려한 관광인프라_1순위,"문10. 1인 1일 지출경비(영향치 결측, 61일 이상 결측, 국제교통비 제외)",문9-3. 총 체재기간_61일 이상 결측,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역
16997.0,19.0,2.0,2.0,1,1.0,7.0,4.0,4.0,104.67,7.0,1. 호텔,친구형,2,서울
16999.0,97.0,1.0,2.0,1,1.0,8.0,4.0,3.0,166.33,12.0,1. 호텔,혼자형,3,서울
17000.0,3.0,2.0,5.0,1,1.0,11.0,2.0,6.0,157.76,6.0,5. 민박/펜션,가족형,2,서울
17002.0,3.0,2.0,3.0,1,1.0,1.0,2.0,9.0,260.4,5.0,1. 호텔,직장형,2,서울
17003.0,3.0,2.0,4.0,1,4.0,5.0,1.0,1.0,215.19,6.0,1. 호텔,혼자형,2,서울
17004.0,3.0,1.0,3.0,1,1.0,3.0,2.0,2.0,310.0,5.0,1. 호텔,친구형,1,서울
17005.0,18.0,2.0,2.0,1,1.0,7.0,13.0,2.0,214.3,3.0,1. 호텔,혼자형,1,서울
17006.0,19.0,1.0,3.0,1,1.0,7.0,6.0,6.0,95.6,10.0,5. 민박/펜션,가족형,2,서울
17009.0,97.0,1.0,4.0,1,1.0,1.0,3.0,10.0,173.33,12.0,1. 호텔,혼자형,4,서울
17011.0,97.0,1.0,3.0,1,1.0,1.0,5.0,3.0,202.02,13.0,1. 호텔,친구형,3,서울
17013.0,97.0,2.0,4.0,1,1.0,1.0,5.0,5.0,72.73,52.0,1. 호텔+8. 기타,혼자형,3,서울
17014.0,2.0,2.0,6.0,1,2.0,9.0,2.0,3.0,136.23,3.0,1. 호텔,기타형,1,서울
17015.0,2.0,2.0,3.0,1,3.0,10.0,12.0,4.0,282.52,3.0,1. 호텔,혼자형,1,서울
17018.0,2.0,2.0,2.0,1,2.0,4.0,1.0,6.0,217.08,3.0,1. 호텔,친구형,1,서울
17019.0,15.0,1.0,4.0,1,1.0,1.0,6.0,12.0,166.28,5.0,1. 호텔,가족형,2,서울
17021.0,13.0,2.0,4.0,1,1.0,1.0,2.0,2.0,245.33,6.0,1. 호텔,직장형,2,서울
17023.0,13.0,1.0,3.0,1,1.0,1.0,3.0,6.0,341.33,6.0,1. 호텔,직장형,2,서울
17025.0,13.0,2.0,5.0,1,2.0,2.0,1.0,2.0,392.86,7.0,1. 호텔,친구형,2,서울
17028.0,19.0,2.0,4.0,1,1.0,8.0,4.0,3.0,83.38,4.0,1. 호텔,가족형,1,서울
17029.0,13.0,1.0,5.0,1,1.0,10.0,3.0,6.0,746.67,6.0,1. 호텔,직장형,1,서울
17030.0,13.0,2.0,2.0,1,1.0,1.0,3.0,3.0,24.11,6.0,1. 호텔,친구형,3,서울
17031.0,1.0,2.0,2.0,1,3.0,5.0,7.0,5.0,1658.32,5.0,1. 호텔,혼자형,1,서울
17033.0,1.0,1.0,4.0,1,4.0,2.0,2.0,4.0,,5.0,1. 호텔,가족형,2,서울
17034.0,2.0,2.0,4.0,1,4.0,7.0,7.0,3.0,212.17,6.0,1. 호텔,혼자형,2,서울
17035.0,13.0,2.0,2.0,1,1.0,1.0,11.0,5.0,112.5,7.0,1. 호텔,가족형,1,서울
17036.0,2.0,2.0,3.0,1,1.0,8.0,5.0,1.0,203.79,3.0,1. 호텔,가족형,1,서울
17037.0,13.0,1.0,2.0,1,1.0,7.0,3.0,6.0,281.14,7.0,1. 호텔,가족형,2,서울
17038.0,1.0,1.0,3.0,1,2.0,7.0,10.0,3.0,720.16,5.0,1. 호텔,가족형,1,서울
17040.0,2.0,1.0,6.0,1,4.0,5.0,1.0,4.0,983.23,4.0,1. 호텔,가족형,1,서울
17041.0,13.0,1.0,4.0,1,1.0,7.0,1.0,5.0,301.71,7.0,1. 호텔,가족형,2,서울
17042.0,5.0,2.0,2.0,1,4.0,2.0,7.0,6.0,569.54,5.0,4. 게스트하우스/호스텔,혼자형,1,서울
17043.0,14.0,1.0,5.0,1,3.0,2.0,3.0,3.0,226.25,8.0,1. 호텔,가족형,1,서울
17045.0,20.0,2.0,2.0,1,1.0,3.0,7.0,5.0,78.27,6.0,7. 친척 또는 친구 집,친구형,1,서울
17046.0,2.0,2.0,5.0,1,4.0,7.0,2.0,5.0,504.73,3.0,1. 호텔,친구형,1,서울
17049.0,1.0,2.0,3.0,1,4.0,4.0,5.0,9.0,268.76,4.0,1. 호텔,가족형,1,서울
17050.0,5.0,2.0,2.0,1,2.0,5.0,3.0,4.0,151.96,5.0,1. 호텔,가족형,1,서울
17051.0,5.0,1.0,1.0,1,1.0,1.0,1.0,10.0,269.87,5.0,1. 호텔,가족형,1,서울
17052.0,2.0,1.0,6.0,1,3.0,9.0,3.0,4.0,226.13,4.0,1. 호텔,기타형,3,강원
17053.0,4.0,1.0,2.0,1,1.0,1.0,4.0,10.0,191.88,8.0,1. 호텔,가족형,1,서울
17054.0,5.0,1.0,3.0,1,4.0,2.0,4.0,5.0,191.55,5.0,1. 호텔,가족형,2,서울
17055.0,2.0,2.0,6.0,1,4.0,8.0,3.0,4.0,184.25,4.0,1. 호텔,친구형,3,강원
17056.0,5.0,2.0,2.0,1,4.0,2.0,2.0,3.0,558.23,7.0,2. 모텔/여관,가족형,1,서울
17057.0,2.0,2.0,2.0,1,4.0,10.0,2.0,6.0,220.54,3.0,1. 호텔,가족형,1,서울
17060.0,4.0,2.0,2.0,1,1.0,1.0,1.0,4.0,172.73,11.0,1. 호텔+8. 기타,친구형,2,서울
17061.0,1.0,1.0,4.0,1,1.0,7.0,3.0,2.0,195.79,6.0,1. 호텔,직장형,1,서울
17062.0,4.0,1.0,5.0,1,3.0,2.0,3.0,6.0,293.08,13.0,1. 호텔,혼자형,2,서울
17063.0,4.0,2.0,2.0,1,2.0,2.0,10.0,3.0,266.0,10.0,1. 호텔,가족형,2,서울
17064.0,97.0,1.0,2.0,1,1.0,1.0,11.0,6.0,140.0,3.0,1. 호텔,혼자형,1,서울
17065.0,2.0,1.0,6.0,1,1.0,3.0,6.0,4.0,135.12,6.0,1. 호텔,혼자형,1,서울
17066.0,1.0,2.0,2.0,1,4.0,7.0,2.0,9.0,306.21,6.0,3. 콘도미니엄/리조트,친구형,1,서울
17067.0,4.0,2.0,5.0,1,1.0,1.0,2.0,10.0,266.43,7.0,1. 호텔,가족형,1,서울
17069.0,4.0,2.0,3.0,1,1.0,9.0,15.0,6.0,194.33,15.0,1. 호텔+3. 콘도미니엄/리조트,친구형,4,서울
17070.0,1.0,2.0,4.0,1,4.0,3.0,1.0,4.0,118.84,5.0,1. 호텔,가족형,1,서울
17072.0,4.0,2.0,5.0,1,1.0,1.0,4.0,5.0,563.64,11.0,1. 호텔,가족형,5,서울
17073.0,1.0,2.0,2.0,1,1.0,7.0,7.0,5.0,110.37,5.0,1. 호텔,혼자형,2,서울
17075.0,4.0,1.0,4.0,1,3.0,3.0,5.0,6.0,321.17,10.0,1. 호텔,가족형,2,서울
17076.0,4.0,2.0,2.0,1,1.0,7.0,1.0,10.0,132.62,21.0,1. 호텔,친구형,3,서울
17077.0,4.0,1.0,3.0,1,1.0,1.0,12.0,3.0,42.25,5.0,1. 호텔,가족형,2,서울
17078.0,4.0,1.0,5.0,1,1.0,11.0,4.0,6.0,197.37,19.0,1. 호텔,친구형,2,서울
17079.0,14.0,1.0,3.0,1,1.0,4.0,6.0,6.0,80.08,16.0,1. 호텔+2. 모텔/여관,친구형,6,경기
17084.0,6.0,2.0,2.0,1,1.0,8.0,4.0,3.0,96.0,5.0,1. 호텔,단체형,1,서울
17085.0,6.0,1.0,2.0,1,1.0,1.0,11.0,8.0,264.23,6.0,1. 호텔,복합형(가족+친구),1,서울
17086.0,14.0,1.0,4.0,1,1.0,1.0,15.0,12.0,261.94,5.0,1. 호텔,혼자형,2,서울
17088.0,1.0,2.0,2.0,1,1.0,7.0,2.0,6.0,186.12,8.0,1. 호텔,친구형,1,서울
17092.0,6.0,2.0,2.0,1,1.0,8.0,2.0,6.0,337.59,7.0,1. 호텔,단체형,2,서울
17094.0,1.0,2.0,3.0,1,2.0,5.0,2.0,10.0,106.24,9.0,1. 호텔,친구형,2,서울
17097.0,1.0,1.0,3.0,1,1.0,7.0,2.0,2.0,925.47,4.0,1. 호텔,복합형(가족+친구),1,서울
17098.0,14.0,2.0,4.0,1,1.0,1.0,7.0,6.0,89.99,19.0,1. 호텔,가족형,2,서울
17099.0,6.0,2.0,3.0,1,2.0,8.0,3.0,6.0,138.21,7.0,1. 호텔,단체형,2,서울
17100.0,6.0,2.0,2.0,1,3.0,2.0,3.0,5.0,505.61,7.0,1. 호텔,친구형,1,서울
17101.0,10.0,1.0,3.0,1,2.0,2.0,4.0,3.0,207.77,10.0,1. 호텔,가족형,2,제주
17102.0,10.0,2.0,2.0,1,1.0,8.0,4.0,10.0,796.43,7.0,1. 호텔,가족형,3,서울
17104.0,1.0,2.0,4.0,1,3.0,2.0,2.0,6.0,196.7,5.0,7. 친척 또는 친구 집,친구형,1,서울
17107.0,6.0,1.0,3.0,1,1.0,1.0,3.0,9.0,318.15,5.0,1. 호텔,친구형,1,서울
17110.0,1.0,2.0,2.0,1,1.0,7.0,7.0,6.0,115.88,6.0,5. 민박/펜션,친구형,1,서울
17111.0,15.0,2.0,4.0,1,1.0,7.0,5.0,5.0,144.68,6.0,1. 호텔,가족형,1,서울
17113.0,1.0,2.0,2.0,1,2.0,7.0,7.0,10.0,175.39,5.0,1. 호텔,혼자형,1,서울
17114.0,10.0,2.0,4.0,1,1.0,1.0,11.0,6.0,484.79,8.0,1. 호텔,가족형,3,서울
17116.0,10.0,1.0,5.0,1,2.0,2.0,3.0,5.0,147.62,10.0,1. 호텔,가족형,2,제주
17117.0,1.0,2.0,2.0,1,1.0,4.0,7.0,1.0,93.34,6.0,1. 호텔,혼자형,1,서울
17119.0,10.0,1.0,2.0,1,1.0,6.0,3.0,3.0,317.52,9.0,1. 호텔,친구형,2,서울
17121.0,15.0,2.0,5.0,1,1.0,1.0,2.0,5.0,154.96,10.0,1. 호텔,친구형,2,서울
17123.0,15.0,2.0,6.0,1,1.0,1.0,4.0,9.0,397.57,7.0,1. 호텔,가족형,2,서울
17126.0,2.0,2.0,2.0,1,1.0,8.0,2.0,5.0,97.55,3.0,1. 호텔,가족형,1,서울
17127.0,15.0,1.0,5.0,1,3.0,2.0,12.0,5.0,101.9,9.0,1. 호텔+8. 기타,가족형,2,서울
17129.0,2.0,1.0,6.0,1,4.0,11.0,10.0,2.0,1149.05,2.0,1. 호텔,혼자형,1,인천
17130.0,15.0,2.0,3.0,1,1.0,1.0,2.0,5.0,215.05,5.0,1. 호텔,혼자형,2,인천
17131.0,6.0,2.0,3.0,1,2.0,2.0,5.0,5.0,186.31,6.0,1. 호텔+7. 친척 또는 친구 집,가족형,3,서울
17134.0,5.0,2.0,5.0,1,4.0,2.0,2.0,3.0,284.59,7.0,1. 호텔,단체형,1,서울
17135.0,5.0,1.0,3.0,1,1.0,5.0,2.0,3.0,296.26,5.0,1. 호텔,가족형,1,서울
17136.0,15.0,2.0,3.0,1,1.0,1.0,12.0,2.0,359.73,8.0,8. 기타,친구형,3,서울
17137.0,3.0,2.0,6.0,1,4.0,11.0,1.0,3.0,372.0,5.0,1. 호텔,단체형,1,서울
17138.0,6.0,2.0,5.0,1,4.0,8.0,1.0,6.0,386.63,6.0,1. 호텔,단체형,2,서울
17141.0,5.0,2.0,3.0,1,3.0,2.0,11.0,5.0,983.29,6.0,1. 호텔,직장형,1,서울
17142.0,3.0,2.0,3.0,1,4.0,2.0,12.0,7.0,520.8,5.0,1. 호텔,혼자형,1,서울
17143.0,5.0,2.0,2.0,1,2.0,2.0,2.0,9.0,234.71,5.0,1. 호텔,친구형,1,서울
17145.0,3.0,2.0,3.0,1,1.0,8.0,3.0,6.0,229.4,5.0,1. 호텔,친구형,1,서울
17146.0,3.0,2.0,6.0,1,1.0,7.0,1.0,6.0,162.97,7.0,1. 호텔,친구형,2,서울
17147.0,5.0,2.0,2.0,1,2.0,4.0,1.0,2.0,307.76,5.0,1. 호텔,친구형,1,서울
17149.0,6.0,1.0,5.0,1,4.0,8.0,2.0,10.0,90.33,3.0,1. 호텔+4. 게스트하우스/호스텔,가족형,2,서울
17150.0,6.0,2.0,5.0,1,4.0,2.0,2.0,10.0,90.33,3.0,1. 호텔,가족형,1,서울
17158.0,6.0,2.0,3.0,1,1.0,1.0,12.0,4.0,271.0,3.0,1. 호텔,혼자형,2,서울
17159.0,11.0,1.0,2.0,1,1.0,8.0,1.0,3.0,100.0,3.0,1. 호텔,혼자형,1,서울
17160.0,9.0,2.0,2.0,1,2.0,7.0,2.0,1.0,106.46,6.0,4. 게스트하우스/호스텔,친구형,1,서울
17161.0,11.0,2.0,3.0,1,1.0,7.0,11.0,3.0,155.77,26.0,1. 호텔+4. 게스트하우스/호스텔,가족형,6,서울
17165.0,6.0,2.0,5.0,1,2.0,10.0,3.0,4.0,203.25,4.0,1. 호텔,친구형,2,경기
17166.0,9.0,1.0,2.0,1,1.0,7.0,5.0,4.0,328.57,7.0,1. 호텔,가족형,2,서울
17168.0,6.0,2.0,4.0,1,4.0,2.0,2.0,10.0,135.5,6.0,1. 호텔,가족형,2,서울
17169.0,6.0,2.0,2.0,1,1.0,4.0,3.0,6.0,116.14,7.0,4. 게스트하우스/호스텔,친구형,2,서울
17170.0,4.0,1.0,3.0,1,1.0,1.0,2.0,8.0,254.69,8.0,1. 호텔,가족형,1,서울
17172.0,4.0,1.0,2.0,1,1.0,1.0,6.0,6.0,154.5,10.0,1. 호텔,친구형,1,서울
17173.0,6.0,1.0,4.0,1,2.0,2.0,10.0,6.0,203.25,4.0,2. 모텔/여관,친구형,1,서울
17174.0,11.0,2.0,3.0,1,1.0,1.0,3.0,11.0,214.0,5.0,8. 기타,혼자형,4,서울
17179.0,16.0,2.0,2.0,1,1.0,1.0,6.0,5.0,114.11,5.0,1. 호텔,가족형,2,서울
17180.0,19.0,1.0,2.0,1,1.0,1.0,5.0,8.0,171.23,10.0,1. 호텔,가족형,1,서울
17181.0,19.0,2.0,2.0,1,1.0,8.0,5.0,6.0,227.17,8.0,1. 호텔,친구형,1,서울
17183.0,4.0,2.0,2.0,1,1.0,1.0,4.0,4.0,252.86,7.0,1. 호텔,혼자형,2,서울
17185.0,1.0,2.0,3.0,1,4.0,2.0,2.0,3.0,327.84,3.0,1. 호텔,혼자형,1,서울
17186.0,16.0,2.0,2.0,1,1.0,7.0,13.0,6.0,140.67,17.0,1. 호텔+4. 게스트하우스/호스텔,친구형,5,서울
17189.0,6.0,2.0,3.0,1,1.0,1.0,2.0,1.0,94.25,9.0,1. 호텔+4. 게스트하우스/호스텔,친구형,2,서울
17190.0,12.0,2.0,1.0,1,1.0,5.0,4.0,10.0,1102.67,3.0,2. 모텔/여관,복합형(가족+친구),1,서울
17191.0,11.0,1.0,3.0,1,1.0,1.0,6.0,2.0,248.97,10.0,1. 호텔,혼자형,1,서울
17193.0,19.0,2.0,5.0,1,1.0,8.0,10.0,10.0,66.53,15.0,2. 모텔/여관,가족형,1,서울
17195.0,12.0,2.0,3.0,1,4.0,7.0,5.0,4.0,125.0,4.0,1. 호텔,가족형,1,서울
17202.0,19.0,2.0,2.0,1,1.0,7.0,4.0,6.0,128.16,10.0,2. 모텔/여관,가족형,3,서울
17203.0,19.0,2.0,3.0,1,1.0,4.0,4.0,5.0,134.23,9.0,1. 호텔,친구형,2,서울
17205.0,6.0,2.0,2.0,1,2.0,8.0,2.0,5.0,193.57,7.0,4. 게스트하우스/호스텔,친구형,1,서울
17207.0,97.0,2.0,2.0,1,1.0,1.0,2.0,2.0,199.17,6.0,1. 호텔,가족형,1,서울
17208.0,19.0,2.0,2.0,1,1.0,1.0,4.0,6.0,113.26,16.0,1. 호텔,가족형,8,서울
17209.0,6.0,2.0,3.0,1,4.0,10.0,3.0,5.0,193.57,7.0,3. 콘도미니엄/리조트,친구형,1,서울
17213.0,12.0,2.0,2.0,1,1.0,7.0,7.0,11.0,131.82,22.0,1. 호텔,가족형,2,서울
17215.0,6.0,1.0,5.0,1,1.0,9.0,2.0,8.0,193.57,7.0,1. 호텔,친구형,1,서울
17217.0,19.0,1.0,3.0,1,1.0,7.0,4.0,3.0,96.05,14.0,5. 민박/펜션,혼자형,1,서울
17219.0,97.0,1.0,2.0,1,1.0,1.0,5.0,3.0,68.52,11.0,8. 기타,가족형,1,서울
17221.0,19.0,2.0,2.0,1,2.0,9.0,5.0,6.0,82.45,33.0,1. 호텔+5. 민박/펜션,혼자형,2,서울
17222.0,3.0,1.0,4.0,1,1.0,4.0,4.0,6.0,81.89,9.0,2. 모텔/여관,가족형,2,경기
17223.0,6.0,2.0,3.0,1,1.0,8.0,7.0,4.0,135.5,6.0,1. 호텔,친구형,1,서울
17228.0,20.0,2.0,2.0,1,1.0,7.0,6.0,6.0,166.29,14.0,1. 호텔,가족형,3,서울
17230.0,3.0,2.0,2.0,1,1.0,1.0,12.0,9.0,210.8,5.0,1. 호텔,친구형,1,서울
17232.0,6.0,2.0,4.0,1,4.0,9.0,1.0,6.0,64.52,7.0,1. 호텔,가족형,1,서울
17233.0,3.0,2.0,5.0,1,1.0,1.0,6.0,2.0,133.3,5.0,1. 호텔,가족형,2,서울
17235.0,3.0,2.0,2.0,1,2.0,7.0,7.0,4.0,88.13,7.0,2. 모텔/여관,친구형,1,서울
17238.0,3.0,1.0,3.0,1,1.0,7.0,10.0,1.0,217.0,5.0,1. 호텔,가족형,1,서울
17239.0,3.0,2.0,4.0,1,4.0,2.0,12.0,9.0,105.4,5.0,1. 호텔,친구형,1,서울
17240.0,2.0,2.0,3.0,1,2.0,5.0,2.0,4.0,312.67,3.0,1. 호텔,가족형,1,서울
17241.0,16.0,2.0,4.0,1,1.0,1.0,5.0,8.0,500.46,11.0,1. 호텔+8. 기타,단체형,4,서울
17243.0,3.0,2.0,2.0,1,4.0,7.0,7.0,6.0,237.15,6.0,1. 호텔,혼자형,1,서울
17245.0,16.0,1.0,6.0,1,1.0,1.0,3.0,3.0,226.23,11.0,1. 호텔,가족형,4,서울
17246.0,16.0,2.0,5.0,1,1.0,1.0,3.0,11.0,485.56,10.0,1. 호텔,친구형,5,서울
17248.0,2.0,2.0,2.0,1,1.0,7.0,2.0,4.0,99.66,4.0,1. 호텔,친구형,1,서울
17257.0,9.0,1.0,2.0,1,2.0,6.0,2.0,3.0,166.67,3.0,2. 모텔/여관,친구형,1,서울
17260.0,9.0,1.0,3.0,1,3.0,2.0,11.0,9.0,145.17,5.0,1. 호텔,가족형,2,서울
17262.0,2.0,2.0,2.0,1,3.0,7.0,12.0,3.0,110.55,3.0,1. 호텔,가족형,1,서울
17268.0,17.0,1.0,1.0,1,4.0,4.0,10.0,5.0,110.89,3.0,1. 호텔,가족형,1,서울
17269.0,1.0,1.0,2.0,1,1.0,1.0,1.0,10.0,187.83,4.0,1. 호텔,혼자형,1,서울
17271.0,13.0,2.0,2.0,1,1.0,9.0,11.0,2.0,35.84,5.0,1. 호텔,혼자형,2,서울
17272.0,6.0,2.0,1.0,1,1.0,1.0,8.0,6.0,108.85,6.0,1. 호텔,가족형,1,서울
17273.0,13.0,2.0,2.0,1,1.0,1.0,10.0,9.0,294.4,5.0,1. 호텔,혼자형,2,서울
17274.0,9.0,1.0,2.0,1,1.0,7.0,3.0,6.0,63.51,8.0,1. 호텔,친구형,2,서울
17278.0,5.0,1.0,6.0,1,2.0,5.0,3.0,5.0,184.1,6.0,1. 호텔,단체형,1,서울
17279.0,13.0,2.0,2.0,1,1.0,1.0,11.0,9.0,48.0,4.0,1. 호텔,가족형,1,서울
17280.0,4.0,2.0,4.0,1,1.0,1.0,7.0,2.0,129.55,11.0,1. 호텔,가족형,3,서울
17287.0,2.0,2.0,2.0,1,2.0,7.0,2.0,4.0,140.25,3.0,1. 호텔,친구형,1,서울
17288.0,2.0,2.0,3.0,1,4.0,7.0,8.0,6.0,91.57,3.0,7. 친척 또는 친구 집,혼자형,2,서울
17289.0,15.0,1.0,3.0,1,3.0,2.0,2.0,6.0,269.45,10.0,1. 호텔,가족형,2,서울
17290.0,13.0,2.0,3.0,1,1.0,1.0,5.0,6.0,288.0,6.0,1. 호텔,친구형,3,서울
17291.0,6.0,2.0,4.0,1,4.0,8.0,8.0,5.0,615.56,7.0,7. 친척 또는 친구 집,혼자형,2,전남
17292.0,13.0,2.0,3.0,1,1.0,4.0,3.0,3.0,347.73,6.0,1. 호텔,단체형,4,서울
17293.0,1.0,2.0,2.0,1,1.0,7.0,7.0,1.0,151.17,6.0,5. 민박/펜션,혼자형,1,서울
17295.0,2.0,2.0,2.0,1,1.0,10.0,1.0,4.0,180.9,3.0,1. 호텔,친구형,1,서울
17296.0,2.0,2.0,6.0,1,4.0,8.0,1.0,1.0,169.73,3.0,1. 호텔,가족형,1,서울
17297.0,2.0,2.0,2.0,1,3.0,5.0,12.0,4.0,297.03,3.0,1. 호텔,친구형,1,서울
17298.0,5.0,2.0,3.0,1,4.0,7.0,11.0,2.0,193.68,6.0,1. 호텔,친구형,2,서울
17302.0,2.0,2.0,5.0,1,4.0,8.0,2.0,6.0,293.13,8.0,1. 호텔,친구형,1,서울
17303.0,5.0,1.0,3.0,1,2.0,2.0,1.0,6.0,353.3,3.0,1. 호텔,혼자형,1,서울
17304.0,1.0,2.0,2.0,1,1.0,7.0,1.0,1.0,106.74,7.0,1. 호텔,혼자형,2,서울
17309.0,1.0,2.0,3.0,1,3.0,4.0,10.0,10.0,237.91,6.0,1. 호텔,혼자형,1,서울
17310.0,2.0,1.0,2.0,1,1.0,1.0,1.0,3.0,120.82,3.0,1. 호텔,친구형,1,서울
17312.0,6.0,2.0,2.0,1,2.0,9.0,2.0,6.0,162.6,5.0,2. 모텔/여관,친구형,2,서울
17316.0,2.0,2.0,3.0,1,2.0,7.0,2.0,4.0,216.3,3.0,1. 호텔,친구형,1,서울
17319.0,2.0,2.0,2.0,1,1.0,6.0,9.0,4.0,55.86,4.0,1. 호텔,친구형,1,서울
17320.0,1.0,2.0,3.0,1,4.0,11.0,2.0,12.0,180.31,5.0,1. 호텔,혼자형,1,서울
17321.0,2.0,1.0,5.0,1,4.0,6.0,10.0,5.0,227.8,2.0,1. 호텔,혼자형,1,서울
17323.0,4.0,2.0,3.0,1,4.0,11.0,3.0,9.0,175.0,14.0,1. 호텔,가족형,8,서울
17325.0,1.0,2.0,3.0,1,4.0,4.0,2.0,5.0,355.16,5.0,1. 호텔,혼자형,1,서울
17326.0,1.0,1.0,4.0,1,4.0,4.0,2.0,4.0,147.98,6.0,1. 호텔,혼자형,1,서울
17331.0,1.0,2.0,3.0,1,1.0,1.0,2.0,3.0,170.75,5.0,1. 호텔,가족형,1,서울
17333.0,1.0,1.0,2.0,1,1.0,1.0,1.0,2.0,192.09,4.0,1. 호텔,가족형,1,서울
17334.0,2.0,2.0,2.0,1,2.0,7.0,7.0,4.0,160.67,5.0,1. 호텔,가족형,2,서울
17336.0,2.0,1.0,5.0,1,1.0,10.0,2.0,4.0,165.49,4.0,1. 호텔,가족형,1,서울
17337.0,1.0,2.0,3.0,1,4.0,2.0,13.0,7.0,128.23,31.0,7. 친척 또는 친구 집,혼자형,2,서울
17341.0,1.0,1.0,3.0,1,1.0,5.0,1.0,1.0,39.61,5.0,1. 호텔,가족형,1,서울
17342.0,4.0,2.0,2.0,1,1.0,1.0,7.0,6.0,105.54,14.0,8. 기타,친구형,3,서울
17346.0,14.0,2.0,2.0,1,1.0,7.0,3.0,3.0,75.29,23.0,1. 호텔,가족형,3,서울
17347.0,4.0,2.0,2.0,1,1.0,7.0,5.0,6.0,95.56,9.0,1. 호텔,친구형,1,서울
17351.0,15.0,2.0,2.0,1,1.0,1.0,4.0,6.0,76.27,17.0,1. 호텔,가족형,4,서울
17355.0,4.0,2.0,4.0,1,1.0,1.0,5.0,3.0,237.5,6.0,1. 호텔,가족형,2,서울
17357.0,1.0,1.0,4.0,1,4.0,4.0,1.0,6.0,215.15,4.0,1. 호텔,혼자형,1,서울
17358.0,14.0,2.0,3.0,1,3.0,2.0,2.0,4.0,194.68,14.0,1. 호텔,친구형,3,서울
17360.0,1.0,2.0,3.0,1,1.0,7.0,2.0,4.0,210.02,4.0,1. 호텔,혼자형,1,서울
17361.0,2.0,2.0,2.0,1,2.0,7.0,2.0,10.0,212.61,3.0,1. 호텔,친구형,1,서울
17366.0,2.0,2.0,2.0,1,4.0,4.0,1.0,4.0,226.96,4.0,1. 호텔,가족형,1,서울
17367.0,2.0,2.0,3.0,1,4.0,2.0,12.0,2.0,170.52,4.0,1. 호텔,가족형,1,서울
17368.0,2.0,2.0,5.0,1,4.0,2.0,1.0,2.0,116.58,3.0,1. 호텔,친구형,1,서울
17369.0,2.0,2.0,2.0,1,1.0,8.0,5.0,4.0,404.23,3.0,1. 호텔,친구형,1,서울
17372.0,2.0,2.0,2.0,1,1.0,7.0,1.0,4.0,165.27,3.0,1. 호텔,친구형,1,서울
17373.0,2.0,2.0,4.0,1,3.0,5.0,2.0,6.0,97.15,3.0,1. 호텔,복합형(가족+친구),1,서울
17374.0,2.0,2.0,2.0,1,3.0,7.0,7.0,12.0,254.6,3.0,1. 호텔,가족형,1,서울
17375.0,3.0,2.0,2.0,1,4.0,10.0,1.0,1.0,149.19,4.0,1. 호텔,가족형,2,서울
17376.0,2.0,2.0,4.0,1,1.0,7.0,2.0,4.0,265.54,3.0,1. 호텔,친구형,1,서울
17378.0,3.0,2.0,4.0,1,4.0,10.0,1.0,4.0,155.0,7.0,1. 호텔,친구형,1,서울
17379.0,2.0,2.0,2.0,1,1.0,7.0,7.0,6.0,121.72,3.0,1. 호텔,친구형,1,서울
17381.0,3.0,2.0,3.0,1,4.0,7.0,5.0,9.0,93.0,6.0,1. 호텔,가족형,1,서울
17382.0,2.0,1.0,4.0,1,1.0,1.0,14.0,4.0,152.63,5.0,1. 호텔,가족형,1,서울
17383.0,3.0,2.0,2.0,1,1.0,7.0,3.0,6.0,377.17,6.0,1. 호텔,친구형,1,서울
17384.0,5.0,1.0,5.0,1,1.0,1.0,1.0,6.0,185.17,5.0,1. 호텔,가족형,3,서울
17393.0,8.0,2.0,2.0,1,1.0,7.0,11.0,10.0,73.99,7.0,1. 호텔,친구형,3,서울
17394.0,20.0,2.0,5.0,1,1.0,1.0,1.0,3.0,986.25,4.0,1. 호텔,가족형,1,서울
17398.0,8.0,2.0,3.0,1,1.0,1.0,3.0,1.0,69.76,10.0,4. 게스트하우스/호스텔,혼자형,2,서울
17399.0,8.0,1.0,2.0,1,2.0,7.0,5.0,9.0,160.0,5.0,1. 호텔,기타형,2,서울
17402.0,8.0,2.0,4.0,1,3.0,7.0,3.0,10.0,132.48,6.0,4. 게스트하우스/호스텔,가족형,1,서울
17403.0,97.0,2.0,2.0,1,1.0,1.0,6.0,11.0,41.86,27.0,1. 호텔,혼자형,3,서울
17404.0,97.0,2.0,2.0,1,2.0,11.0,2.0,3.0,44.09,33.0,3. 콘도미니엄/리조트+4. 게스트하우스/호스텔,단체형,2,서울
17407.0,1.0,2.0,2.0,1,2.0,5.0,2.0,3.0,454.54,4.0,1. 호텔,친구형,1,서울
17410.0,18.0,1.0,2.0,1,1.0,1.0,1.0,3.0,315.15,6.0,1. 호텔,혼자형,1,서울
17413.0,19.0,2.0,2.0,1,3.0,2.0,6.0,6.0,86.16,54.0,1. 호텔+4. 게스트하우스/호스텔,혼자형,7,서울
17414.0,19.0,2.0,3.0,1,1.0,1.0,4.0,6.0,15.42,16.0,4. 게스트하우스/호스텔,가족형,3,서울
