아이디,연령별,한국 방문횟수(카테고리),문3-2. 고려한 관광인프라_1,여행동반자_그룹,방문 지역 수,여행 패턴,"문10. 1인 1일 지출경비(상하위 1% 대체, 61일 이상 결측)",문9-3. 총 체재기간_61일 이상 결측,문3-1. 고려한 관광활동_1순위,문1-1. 한국여행 관심 계기_1순위,국가별,성별,월별,문10-2. 쇼핑 항목_1,문10-2. 쇼핑 항목_2,문10-2. 쇼핑 항목_3,문10-2. 쇼핑 항목_4,문10-2. 쇼핑 항목_5,문10-2. 쇼핑 항목_6,문10-2. 쇼핑 항목_7,문10-2. 쇼핑 항목_8,문10-2. 쇼핑 항목_9,문10-2. 쇼핑 항목_10,문10-2. 쇼핑 항목_11,문10-2. 쇼핑 항목_12,문10-2. 쇼핑 항목_13,문10. 1인 지출경비(상하위 1% 대체),문9-2. 방문지역_1,문9-2. 방문지역_2,문9-2. 방문지역_3,문9-2. 방문지역_4,문9-2. 방문지역_5,문9-2. 방문지역_6,문9-2. 방문지역_7,문9-2. 방문지역_8,문9-2. 방문지역_9,문9-2. 방문지역_10,문9-2. 방문지역_11,문9-2. 방문지역_12,문9-2. 방문지역_13,문9-2. 방문지역_14,문9-2. 방문지역_15,문9-2. 방문지역_16,문9-2. 방문지역_17,문9-1. 가장 좋았던곳_1,문9-1. 가장 좋았던곳_2,문9-1. 가장 좋았던곳_3,문9-1. 가장 좋았던곳_4,문9-1. 가장 좋았던곳_5,문8-1. 만족한 활동_1,문8-1. 만족한 활동_2,문8-1. 만족한 활동_3,문8. 참여한 활동_1,문8. 참여한 활동_2,문8. 참여한 활동_3,문8. 참여한 활동_4,문8. 참여한 활동_5,문8. 참여한 활동_6,문8. 참여한 활동_7,문8. 참여한 활동_8,문8. 참여한 활동_9,문8. 참여한 활동_10,문8. 참여한 활동_11,문8. 참여한 활동_12,문8. 참여한 활동_13,문8. 참여한 활동_14,문8. 참여한 활동_15,문8. 참여한 활동_16,문8. 참여한 활동_17,문8. 참여한 활동_18,문8. 참여한 활동_19,문8. 참여한 활동_20,new_여행패턴
14465,3,재방문,가성비,혼자형,5,서울 심층형,202.308333333333,18.0,"역사, 전통, 자연",경험 및 관계,19,2,10,1.0,,,,,,,,,10.0,,,,3641.55,1.0,,,,,,,,,,11.0,,13.0,,15.0,16.0,,46504,,,,,16,10.0,5.0,1.0,2.0,,,5.0,6.0,,,,10.0,,,,,,16.0,,,,,서울 확산형
14467,2,첫방문,여행 편의성,친구형,1,서울 단기형,212.16,5.0,경험형,K-컬처형,3,1,10,,2.0,3.0,4.0,,,,,,,,,,1060.8,1.0,,,,,,,,,,,,,,,,,11001,,,,,2,4.0,5.0,1.0,2.0,,4.0,5.0,,,8.0,,,,,,,,,,,,,서울 집중형
14468,3,재방문,여행 편의성,친구형,3,서울 심층형,183.529473684211,19.0,"역사, 전통, 자연",경험 및 관계,18,2,10,,2.0,3.0,4.0,,,,8.0,9.0,10.0,,,,3487.06,1.0,,,,,,,,,,,,13.0,,,,17.0,50500,,,,,1,6.0,5.0,1.0,2.0,3.0,,5.0,6.0,7.0,,,,,12.0,,,,,,,,,서울 확산형
14472,2,첫방문,여행 편의성,친구형,3,서울 심층형,129.823529411765,17.0,경험형,K-컬처형,18,2,10,1.0,,,,,,,,,10.0,,,,2207.0,1.0,,,,,,,,,10.0,,,,,15.0,,,11071,,,,,6,5.0,3.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,10.0,,,,,,,,,,,서울 확산형
14473,2,재방문,안전 및 퀄리티,친구형,1,서울 단기형,353.12,5.0,"역사, 전통, 자연",K-컬처형,18,2,10,1.0,,3.0,,,6.0,,,,,,12.0,,1765.6,1.0,,,,,,,,,,,,,,,,,26006,,,,,13,5.0,2.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,12.0,13.0,,,,,,,,서울 집중형
14474,2,재방문,여행 편의성,친구형,1,서울 심층형,180.572727272727,11.0,경험형,K-컬처형,18,2,10,1.0,2.0,3.0,,,6.0,,,,,,,,1986.3,1.0,,,,,,,,,,,,,,,,,26006,,,,,15,,,,,,,,,,,,10.0,11.0,,13.0,14.0,15.0,,,,,,서울 집중형
14478,2,재방문,여행 편의성,혼자형,2,서울 심층형,528.711428571429,7.0,"역사, 전통, 자연",경험 및 관계,1,1,10,1.0,,,,,,,,,,,12.0,,3700.98,1.0,,,,,,,,,,,,13.0,,,,,26006,,,,,1,5.0,,1.0,,3.0,,5.0,,,,,,,,,,,,,,,,서울 확산형
14479,2,재방문,여행 편의성,혼자형,3,서울 심층형,381.933611111111,9.0,"역사, 전통, 자연",K-컬처형,18,2,10,1.0,,3.0,,,6.0,,,,,,,,3437.4025,1.0,,,4.0,,,,,,,,,13.0,,,,,42002,,,,,3,5.0,8.0,1.0,2.0,3.0,,5.0,6.0,,8.0,,,,,,,,,,,,,서울 확산형
14480,2,첫방문,안전 및 퀄리티,친구형,2,서울 심층형,313.985714285714,7.0,도시 소비형,경험 및 관계,1,2,10,1.0,2.0,3.0,,,,,,,,,,,2197.9,1.0,,,,,,,,,,,,13.0,,,,,26006,,,,,2,4.0,1.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,서울 확산형
14481,2,첫방문,여행 편의성,가족형,1,서울 단기형,234.49375,4.0,도시 소비형,K-컬처형,18,1,10,,,3.0,,,,,,,,,,,937.975,1.0,,,,,,,,,,,,,,,,,11002,,,,,1,5.0,2.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,서울 집중형
14482,5,재방문,안전 및 퀄리티,혼자형,1,서울 심층형,472.666666666667,6.0,도시 소비형,가성비 및 접근성,1,2,10,1.0,,,,,,,,,,,,13.0,2836.0,1.0,,,,,,,,,,,,,,,,,11034,,,,,2,1.0,3.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,서울 집중형
14483,4,재방문,안전 및 퀄리티,가족형,1,서울 심층형,142.857142857143,7.0,도시 소비형,경험 및 관계,12,2,10,1.0,2.0,,,,,,,,,,,,1000.0,1.0,,,,,,,,,,,,,,,,,11910,,,,,2,1.0,9.0,1.0,2.0,,,,,7.0,,9.0,10.0,,12.0,,,,,,,,,서울 집중형
14484,6,재방문,여행 편의성,친구형,1,서울 단기형,299.2,5.0,도시 소비형,K-컬처형,2,2,10,1.0,,3.0,,,,,,,,,,,1496.0,1.0,,,,,,,,,,,,,,,,,11003,,,,,13,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,13.0,,,,,,,,서울 집중형
14487,2,첫방문,여행 편의성,가족형,1,서울 심층형,587.457142857143,7.0,도시 소비형,가성비 및 접근성,1,1,10,1.0,,3.0,,,,,,,,,,,4112.2,1.0,,,,,,,,,,,,,,,,,11003,,,,,2,1.0,13.0,1.0,2.0,,,,,,,,,,,13.0,,,,,,,,서울 집중형
14488,2,재방문,가성비,혼자형,1,서울 심층형,105.089857142857,7.0,"역사, 전통, 자연",경험 및 관계,16,2,10,,2.0,,,,,,,,,,,,735.629,1.0,,,,,,,,,,,,,,,,,11012,,,,,5,1.0,3.0,1.0,2.0,3.0,,5.0,,,,,,,,,,,,,,,,서울 집중형
14490,3,재방문,안전 및 퀄리티,가족형,1,서울 심층형,239.878333333333,6.0,"역사, 전통, 자연",가성비 및 접근성,1,1,10,1.0,2.0,3.0,,,,,,,,,,,1439.27,1.0,,,,,,,,,,,,,,,,,11126,,,,,2,1.0,5.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,서울 집중형
14491,5,첫방문,가성비,단체형,3,서울 단기형,212.5,4.0,도시 소비형,경험 및 관계,2,2,10,1.0,2.0,3.0,,,,,,9.0,10.0,,,,850.0,1.0,2.0,3.0,,,,,,,,,,,,,,,11014,,,,,6,5.0,13.0,1.0,2.0,3.0,,5.0,6.0,,,,,,,13.0,,,,,,,,서울 확산형
14492,2,재방문,가성비,친구형,1,서울 단기형,299.2,3.0,도시 소비형,K-컬처형,2,2,10,1.0,,,,,,,,,,,,,897.6,1.0,,,,,,,,,,,,,,,,,11002,,,,,8,1.0,2.0,1.0,2.0,,,,,,8.0,,,,,,,,,,,,,서울 집중형
14494,2,재방문,여행 편의성,친구형,2,서울 단기형,241.06,5.0,"역사, 전통, 자연",가성비 및 접근성,1,2,10,,2.0,,,,,,,,,11.0,,13.0,1205.3,1.0,,,,,,,,,,,,,,,,17.0,50004,,,,,3,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,서울 확산형
14495,2,재방문,여행 편의성,친구형,2,서울 심층형,236.333333333333,6.0,"역사, 전통, 자연",가성비 및 접근성,1,2,10,,2.0,,,,,,,,,11.0,,13.0,1418.0,1.0,,,,,,,,,,,,,,,,17.0,50500,,,,,3,12.0,1.0,1.0,,3.0,,,,,,,,,12.0,,,,,,,,,서울 확산형
14499,3,재방문,여행 편의성,친구형,1,서울 심층형,151.329394285714,7.0,특수 목적,K-컬처형,11,2,10,1.0,,,4.0,,,,8.0,9.0,,,,,1059.30576,1.0,,,,,,,,,,,,,,,,,11002,,,,,8,5.0,2.0,1.0,2.0,,,5.0,,,8.0,,,,,,,,,,,,,서울 집중형
14501,3,재방문,여행 편의성,친구형,1,서울 단기형,386.225,4.0,경험형,K-컬처형,18,2,10,1.0,,,,,6.0,,,,,,,,1544.9,1.0,,,,,,,,,,,,,,,,,11002,,,,,2,12.0,6.0,,2.0,,,5.0,6.0,7.0,,,,,12.0,,,,,,,,,서울 집중형
14503,2,첫방문,여행 편의성,혼자형,1,서울 심층형,366.666666666667,9.0,특수 목적,경험 및 관계,4,2,10,,,3.0,,,6.0,,,,,,,,3300.0,1.0,,,,,,,,,,,,,,,,,11902,,,,,2,5.0,6.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,9.0,,,12.0,,14.0,,,,,,,서울 집중형
14505,6,첫방문,가성비,가족형,2,서울 심층형,381.42,7.0,"역사, 전통, 자연",가성비 및 접근성,15,1,10,,,,,,,7.0,,,10.0,,,,2669.94,1.0,,,,,,,,,,,,13.0,,,,,11012,,,,,7,6.0,5.0,1.0,2.0,3.0,,5.0,6.0,7.0,,,,,,,,,,,,,,서울 확산형
14506,4,재방문,여행 편의성,친구형,1,서울 심층형,550.0,6.0,도시 소비형,경험 및 관계,17,2,10,1.0,,3.0,,,6.0,,,,,,,,3300.0,1.0,,,,,,,,,,,,,,,,,11001,,,,,13,2.0,1.0,1.0,2.0,,,,,,,,,,,13.0,,,,,,,,서울 집중형
14508,2,첫방문,안전 및 퀄리티,친구형,1,서울 심층형,387.5,8.0,도시 소비형,경험 및 관계,4,2,10,,,3.0,,,,,,,,,,,3100.0,1.0,,,,,,,,,,,,,,,,,11005,,,,,1,5.0,6.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,9.0,,,,,,,,,,,,서울 집중형
14510,3,첫방문,가성비,가족형,2,서울 단기형,320.0,5.0,"역사, 전통, 자연",경험 및 관계,7,2,10,1.0,2.0,3.0,,,6.0,7.0,,,,,,,1600.0,1.0,2.0,,,,,,,,,,,,,,,,11001,,,,,2,5.0,,1.0,2.0,3.0,,5.0,6.0,,,,,,,13.0,,,,,,,,서울 확산형
14511,5,첫방문,여행 편의성,가족형,3,서울 심층형,346.428571428571,7.0,도시 소비형,경험 및 관계,4,1,10,,,,,,,,,,,,,,2425.0,1.0,,,,,,,,,,,,13.0,14.0,,,,26004,,,,,3,1.0,5.0,1.0,,3.0,,5.0,,,,,,,,,,,,,,,,서울 확산형
14512,4,첫방문,안전 및 퀄리티,복합형(가족+친구),1,서울 심층형,218.75,12.0,경험형,K-컬처형,4,2,10,,,3.0,,,6.0,,,,,,,,2625.0,1.0,,,,,,,,,,,,,,,,,42002,,,,,3,11.0,5.0,,2.0,3.0,,5.0,,,,,,11.0,,,,,,,,,,서울 집중형
14513,2,첫방문,가성비,가족형,1,서울 단기형,405.845,4.0,도시 소비형,K-컬처형,14,1,10,1.0,,3.0,,,6.0,,8.0,,10.0,,,,1623.38,1.0,,,,,,,,,,,,,,,,,11001,,,,,1,12.0,5.0,1.0,2.0,3.0,,5.0,6.0,7.0,,,,11.0,12.0,,,15.0,,,,,,서울 집중형
14514,3,첫방문,안전 및 퀄리티,가족형,2,서울 심층형,220.833333333333,12.0,도시 소비형,K-컬처형,4,1,10,,2.0,3.0,4.0,,6.0,,,,,11.0,,,2650.0,1.0,,,,,,,,,,,,,,,,17.0,11001,,,,,7,1.0,3.0,1.0,2.0,3.0,,5.0,,7.0,,,10.0,,,,,15.0,,,,,,서울 확산형
14516,6,첫방문,안전 및 퀄리티,친구형,2,수도권/지방형(탐험가형),200.0,14.0,"역사, 전통, 자연",경험 및 관계,4,2,10,,2.0,,,,,,,,,,,,2800.0,1.0,,3.0,,,,,,,,,,,,,,,11910,,,,,6,5.0,2.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,,,,,,,,,,,서울 확산형
14517,3,첫방문,안전 및 퀄리티,단체형,1,서울 심층형,585.714285714286,7.0,도시 소비형,경험 및 관계,4,1,10,1.0,2.0,3.0,4.0,,,,,,,,,,4100.0,1.0,,,,,,,,,,,,,,,,,11127,,,,,5,3.0,15.0,,2.0,3.0,4.0,5.0,,7.0,,,,11.0,,,,15.0,,,,,,서울 집중형
14518,3,첫방문,안전 및 퀄리티,친구형,1,서울 심층형,169.203333333333,15.0,경험형,K-컬처형,19,2,10,,2.0,,,,6.0,,,,10.0,11.0,,,2538.05,1.0,,,,,,,,,,,,,,,,,11079,,,,,10,12.0,7.0,1.0,2.0,3.0,4.0,5.0,,7.0,,,10.0,,12.0,,,,,,,,,서울 집중형
14523,5,첫방문,안전 및 퀄리티,직장형,1,서울 심층형,226.818941666667,6.0,도시 소비형,경험 및 관계,7,2,10,,,,,,,7.0,,,10.0,,,,1360.91365,1.0,,,,,,,,,,,,,,,,,11004,,,,,3,4.0,2.0,,2.0,3.0,4.0,,,,,,,,,,,,,,,,,서울 집중형
14526,5,첫방문,여행 편의성,직장형,1,서울 단기형,26.0,4.0,도시 소비형,가성비 및 접근성,7,2,10,1.0,2.0,,,,,7.0,,,,,,,335.52,1.0,,,,,,,,,,,,,,,,,11511,,,,,10,2.0,1.0,1.0,2.0,,,,,,,,10.0,,,,,,,,,,,서울 집중형
14527,4,첫방문,여행 편의성,직장형,1,서울 단기형,382.52708,5.0,"역사, 전통, 자연",가성비 및 접근성,7,2,10,1.0,,3.0,,,,7.0,,,,,,,1912.6354,1.0,,,,,,,,,,,,,,,,,11511,,,,,10,1.0,2.0,1.0,2.0,,,,,,,,10.0,,,,,,,,,,,서울 집중형
14528,2,첫방문,가성비,직장형,1,서울 단기형,286.89531,5.0,도시 소비형,경험 및 관계,7,2,10,1.0,,,,,,7.0,,,,,,,1434.47655,1.0,,,,,,,,,,,,,,,,,11001,,,,,2,10.0,3.0,,2.0,3.0,,,,,,,10.0,,,,,,,,,,,서울 집중형
14529,3,첫방문,안전 및 퀄리티,직장형,1,서울 단기형,301.60789,5.0,도시 소비형,가성비 및 접근성,7,2,10,,2.0,,,,,7.0,,,,,,,1508.03945,1.0,,,,,,,,,,,,,,,,,11511,,,,,10,1.0,2.0,1.0,2.0,,,,,,,,10.0,,,,,,,,,,,서울 집중형
14534,4,첫방문,안전 및 퀄리티,직장형,1,서울 단기형,316.32047,5.0,도시 소비형,경험 및 관계,7,1,10,,,3.0,,,,7.0,,,,,12.0,,1581.60235,1.0,,,,,,,,,,,,,,,,,11004,,,,,2,4.0,3.0,,2.0,3.0,4.0,,,,,,,,,,,,,,,,,서울 집중형
14538,3,첫방문,여행 편의성,직장형,1,서울 단기형,250.11386,5.0,도시 소비형,경험 및 관계,7,2,10,1.0,,,,,,7.0,,,,,,,1250.5693,1.0,,,,,,,,,,,,,,,,,11004,,,,,2,1.0,4.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,서울 집중형
14539,2,첫방문,안전 및 퀄리티,직장형,1,서울 단기형,316.32047,5.0,도시 소비형,가성비 및 접근성,7,1,10,,2.0,,,,,7.0,,,,,,,1581.60235,1.0,,,,,,,,,,,,,,,,,11012,,,,,2,10.0,1.0,1.0,2.0,,,,,,,,10.0,,,,,,,,,,,서울 집중형
14540,2,첫방문,가성비,직장형,1,서울 단기형,264.82644,5.0,"역사, 전통, 자연",경험 및 관계,7,2,10,1.0,2.0,3.0,,,,7.0,,,,,,,1324.1322,1.0,,,,,,,,,,,,,,,,,11511,,,,,10,3.0,2.0,,2.0,3.0,,,,,,,10.0,,,,,,,,,,,서울 집중형
14543,2,첫방문,여행 편의성,가족형,1,수도권/지방형(탐험가형),127.62,2.0,도시 소비형,K-컬처형,1,1,10,,2.0,,,,,,,,,,,,335.52,,,3.0,,,,,,,,,,,,,,,28008,,,,,3,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,탐험형
14544,2,첫방문,안전 및 퀄리티,가족형,2,수도권/지방형(탐험가형),155.98,5.0,도시 소비형,K-컬처형,1,2,10,,,3.0,4.0,,,,,,,,,,779.9,1.0,2.0,,,,,,,,,,,,,,,,11001,,,,,2,1.0,5.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,서울 확산형
14545,2,첫방문,여행 편의성,가족형,2,수도권/지방형(탐험가형),303.452,5.0,도시 소비형,K-컬처형,1,2,10,1.0,,,,,,,,9.0,,,,,1517.26,1.0,2.0,,,,,,,,,,,,,,,,11001,,,,,1,2.0,5.0,1.0,2.0,,,5.0,6.0,,,,,,,,,,,,,,,서울 확산형
14548,3,재방문,여행 편의성,혼자형,1,서울 단기형,155.98,3.0,특수 목적,경험 및 관계,1,2,10,1.0,,,,,,,,9.0,,,,13.0,467.94,1.0,,,,,,,,,,,,,,,,,11002,,,,,11,1.0,12.0,1.0,2.0,3.0,,,,,,,,11.0,12.0,,,,,,,,,서울 집중형
14549,6,첫방문,안전 및 퀄리티,직장형,2,수도권/지방형(탐험가형),103.986666666667,3.0,도시 소비형,경험 및 관계,1,1,10,,2.0,,,,,,,,,,,,335.52,1.0,,3.0,,,,,,,,,,,,,,,11006,,,,,5,1.0,2.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,서울 확산형
14550,3,첫방문,안전 및 퀄리티,가족형,2,수도권/지방형(탐험가형),472.666666666667,3.0,도시 소비형,가성비 및 접근성,1,1,10,1.0,2.0,,,,,,,9.0,,,,13.0,1418.0,1.0,,3.0,,,,,,,,,,,,,,,11012,,,,,1,2.0,5.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,서울 확산형
14552,3,첫방문,여행 편의성,가족형,3,수도권/지방형(탐험가형),297.95,6.0,경험형,경험 및 관계,9,2,10,1.0,,,,,6.0,,,,,11.0,12.0,,1787.7,1.0,2.0,3.0,,,,,,,,,,,,,,,42001,,,,,1,2.0,3.0,1.0,2.0,3.0,,,,,,,10.0,11.0,,,,,,,,,,서울 확산형
14553,2,재방문,여행 편의성,혼자형,1,서울 단기형,296.475,4.0,경험형,K-컬처형,9,2,10,,,3.0,,,,,,,,11.0,,,1185.9,1.0,,,,,,,,,,,,,,,,,11516,,,,,8,2.0,3.0,1.0,2.0,3.0,,,,,8.0,,,,,,,,,,,,,서울 집중형
14557,2,첫방문,여행 편의성,가족형,2,서울 심층형,189.323333333333,6.0,특수 목적,경험 및 관계,10,2,10,1.0,2.0,3.0,,,,,,,10.0,11.0,,,1135.94,1.0,2.0,,,,,,,,,,,,,,,,42001,,,,,5,3.0,2.0,1.0,2.0,3.0,,5.0,,,,,10.0,,,,,,,,,,,서울 확산형
14568,4,재방문,여행 편의성,친구형,1,서울 단기형,528.5,4.0,"역사, 전통, 자연",K-컬처형,6,2,10,1.0,,3.0,,,,,,,,,,,2114.0,1.0,,,,,,,,,,,,,,,,,41001,,,,,12,3.0,1.0,1.0,,3.0,,,,,,,,,12.0,,,,,,,,,서울 집중형
14572,3,재방문,여행 편의성,친구형,1,서울 심층형,296.4,6.0,도시 소비형,가성비 및 접근성,3,2,10,1.0,,3.0,,,,,,,,,,,1778.4,1.0,,,,,,,,,,,,,,,,,11006,,,,,5,2.0,1.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,서울 집중형
14577,3,첫방문,여행 편의성,가족형,1,서울 심층형,289.733333333333,6.0,"역사, 전통, 자연",K-컬처형,11,1,10,1.0,2.0,,4.0,,,,,,,,,,1738.4,1.0,,,,,,,,,,,,,,,,,11515,,,,,5,3.0,7.0,,2.0,3.0,,5.0,6.0,7.0,,,,,,,,,,,,,,서울 집중형
14578,3,재방문,가성비,가족형,1,서울 단기형,377.5,4.0,"역사, 전통, 자연",가성비 및 접근성,6,1,10,1.0,2.0,,4.0,,,,,,,,,,1510.0,1.0,,,,,,,,,,,,,,,,,26006,,,,,3,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,서울 집중형
14579,3,재방문,여행 편의성,친구형,1,서울 단기형,460.55,4.0,도시 소비형,경험 및 관계,6,1,10,1.0,,3.0,4.0,,,7.0,,,,,,,1842.2,1.0,,,,,,,,,,,,,,,,,11012,,,,,5,4.0,1.0,1.0,,,4.0,5.0,,,,,,,,,,,,,,,,서울 집중형
14586,5,첫방문,가성비,가족형,2,서울 심층형,174.71375,8.0,"역사, 전통, 자연",경험 및 관계,8,2,10,,2.0,3.0,,,,,,,,,12.0,,1397.71,1.0,,,,,,,,,,,,,,,,17.0,50500,,,,,5,3.0,1.0,1.0,,3.0,,5.0,,,,,,,,,,,,,,,,서울 확산형
14593,1,첫방문,여행 편의성,혼자형,1,서울 단기형,1063.5,2.0,경험형,K-컬처형,1,2,10,1.0,,,,,,,,,,11.0,,,2127.0,1.0,,,,,,,,,,,,,,,,,11003,,,,,8,2.0,1.0,1.0,2.0,3.0,,,,,8.0,,,,,,,,,,,,,서울 집중형
14594,6,재방문,여행 편의성,가족형,1,서울 단기형,257.6,4.0,도시 소비형,경험 및 관계,5,2,10,1.0,2.0,3.0,,,,,,,,,,,1030.4,1.0,,,,,,,,,,,,,,,,,11522,,,,,2,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,서울 집중형
14596,2,첫방문,여행 편의성,친구형,2,서울 단기형,519.7485,5.0,"역사, 전통, 자연",경험 및 관계,18,1,10,,,3.0,4.0,,,,,,,,,,2598.7425,1.0,2.0,,,,,,,,,,,,,,,,41001,,,,,12,5.0,7.0,,2.0,3.0,,5.0,,7.0,8.0,,,,12.0,,,,,,,,,서울 확산형
14602,3,재방문,여행 편의성,친구형,1,서울 단기형,957.15,4.0,도시 소비형,경험 및 관계,1,2,10,1.0,,3.0,,5.0,,,,,,,,,3828.6,1.0,,,,,,,,,,,,,,,,,11001,11522.0,,,,2,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,서울 집중형
14604,3,재방문,여행 편의성,친구형,1,서울 단기형,1169.85,4.0,경험형,K-컬처형,1,2,10,1.0,2.0,3.0,,,,,,,,,,,4679.4,1.0,,,,,,,,,,,,,,,,,11528,,,,,14,2.0,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,,,,서울 집중형
14605,2,첫방문,안전 및 퀄리티,친구형,1,서울 심층형,141.8,6.0,경험형,K-컬처형,1,2,10,,2.0,3.0,,,,,,,,11.0,,,850.8,1.0,,,,,,,,,,,,,,,,,11002,,,,,8,2.0,1.0,1.0,2.0,,,,,,8.0,,,,,,,,,,,,,서울 집중형
14606,4,재방문,가성비,가족형,1,서울 심층형,480.853333333333,6.0,도시 소비형,가성비 및 접근성,5,1,10,1.0,2.0,3.0,,,,,,,,,,,2885.12,1.0,,,,,,,,,,,,,,,,,11001,,,,,1,2.0,5.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,서울 집중형
14607,4,재방문,여행 편의성,복합형(가족+친구),1,서울 심층형,472.266666666667,6.0,도시 소비형,가성비 및 접근성,5,1,10,1.0,2.0,3.0,,,,,,,,,,,2833.6,1.0,,,,,,,,,,,,,,,,,11001,,,,,2,12.0,1.0,1.0,2.0,,,,,,,,,,12.0,,,,,,,,,서울 집중형
14608,2,재방문,여행 편의성,친구형,1,서울 단기형,1288.0,3.0,도시 소비형,경험 및 관계,5,2,10,,2.0,3.0,,,,,,,,,,,3864.0,1.0,,,,,,,,,,,,,,,,,11003,,,,,2,1.0,13.0,1.0,2.0,,,,,,,,,,,13.0,,,,,,,,서울 집중형
14609,2,첫방문,여행 편의성,가족형,1,서울 심층형,407.866666666667,6.0,도시 소비형,경험 및 관계,5,1,10,,2.0,,4.0,,,7.0,,,,,,,2447.2,1.0,,,,,,,,,,,,,,,,,11071,,,,,2,1.0,3.0,1.0,2.0,3.0,,,,,,,10.0,,,,,,,,,,,서울 집중형
14611,2,첫방문,가성비,친구형,3,서울 심층형,272.857142857143,7.0,"역사, 전통, 자연",경험 및 관계,4,2,10,1.0,,3.0,,,,,,,10.0,11.0,,,1910.0,1.0,2.0,,,,,,,,,,,13.0,,,,,26500,,,,,8,1.0,3.0,1.0,2.0,3.0,,5.0,6.0,7.0,8.0,,10.0,,,,,,,,,,,서울 확산형
14614,2,재방문,안전 및 퀄리티,혼자형,1,서울 단기형,709.0,3.0,도시 소비형,가성비 및 접근성,1,2,10,1.0,,3.0,,,,,,,,,,,2127.0,1.0,,,,,,,,,,,,,,,,,11002,,,,,2,1.0,7.0,1.0,2.0,,,,,7.0,,,,,,,,,,,,,,서울 집중형
14617,4,첫방문,여행 편의성,가족형,3,서울 심층형,154.285714285714,7.0,"역사, 전통, 자연",경험 및 관계,7,1,10,,2.0,,,,6.0,,,,,,,,1080.0,1.0,2.0,,4.0,,,,,,,,,,,,,,42002,,,,,5,2.0,1.0,1.0,2.0,3.0,,5.0,,,,,,,,,,,,,,,,서울 확산형
14619,2,재방문,여행 편의성,혼자형,1,서울 단기형,709.0,4.0,경험형,경험 및 관계,1,1,10,,,3.0,4.0,,,,,,,,,,2836.0,1.0,,,,,,,,,,,,,,,,,11003,,,,,2,1.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,서울 집중형
14620,2,첫방문,여행 편의성,가족형,3,서울 심층형,139.142857142857,7.0,특수 목적,K-컬처형,7,2,10,1.0,,3.0,4.0,,,,,,,,,,974.0,1.0,2.0,,,,,,,,,,,,,,,17.0,42001,,,,,8,6.0,5.0,1.0,2.0,3.0,,5.0,6.0,,8.0,,,,,,,,,,,,,서울 확산형
14622,3,재방문,여행 편의성,가족형,1,서울 심층형,354.5,7.0,도시 소비형,K-컬처형,1,1,10,1.0,,,,,,,,,,,,,2481.5,1.0,,,,,,,,,,,,,,,,,11071,,,,,6,1.0,2.0,1.0,2.0,,,5.0,6.0,,,,,,,,,,,,,,,서울 집중형
14627,2,첫방문,여행 편의성,가족형,3,서울 심층형,120.0,7.0,경험형,가성비 및 접근성,7,1,10,1.0,2.0,3.0,,,,,,,,,,,840.0,1.0,2.0,,,,,,,,,,,13.0,,,,,42001,,,,,5,3.0,2.0,,2.0,3.0,,5.0,,,,,,,,,,,,,,,,서울 확산형
14631,2,재방문,안전 및 퀄리티,혼자형,1,서울 단기형,161.83838,5.0,경험형,K-컬처형,7,2,10,,,,,,,,,,,,,,809.1919,1.0,,,,,,,,,,,,,,,,,11516,,,,,8,,,,,,,,,,8.0,,,,,,,,,,,,,서울 집중형
14632,2,재방문,여행 편의성,혼자형,1,서울 심층형,405.142857142857,7.0,경험형,K-컬처형,1,2,10,1.0,,,,,,,,,,11.0,,,2836.0,1.0,,,,,,,,,,,,,,,,,11002,,,,,8,2.0,11.0,1.0,2.0,,,,,,8.0,,,11.0,,13.0,,,,,,,,서울 집중형
